city,date,rain_mm,rh,ta,ws
전북,2020-03-30,0.0,54.0,10.8,1.4
전북,2020-03-31,0.0,51.4,11.2,1.4
전북,2020-04-01,0.0,57.9,9.8,2.4
전북,2020-04-02,0.0,54.0,9.4,1.5
전북,2020-04-03,0.0,50.8,9.6,1.8
전북,2020-04-04,0.0,52.6,8.0,2.5
전북,2020-04-05,0.0,50.4,6.3,1.9
전북,2020-04-06,0.0,49.9,8.4,1.8
전북,2020-04-07,0.0,58.4,10.6,1.8
전북,2020-04-08,0.0,49.9,9.6,2.5
전북,2020-04-09,0.0,53.6,8.4,2.0
전북,2020-04-10,0.0,59.4,9.9,1.9
전북,2020-04-11,0.0,62.8,8.4,1.4
전북,2020-04-12,2.0,71.6,8.7,1.2
전북,2020-04-13,0.0,52.5,9.8,2.5
전북,2020-04-14,0.0,42.8,11.9,1.7
전북,2020-04-15,0.0,40.8,12.0,1.5
전북,2020-04-16,2.7,39.8,16.0,1.8
전북,2020-04-17,2.8,72.0,14.2,3.0
전북,2020-04-18,0.0,78.3,11.5,1.9
전북,2020-04-19,15.5,85.3,11.2,1.1
전북,2020-04-20,0.0,79.1,10.8,2.3
전북,2020-04-21,0.0,54.0,8.7,3.7
전북,2020-04-22,0.0,44.1,7.6,3.9
전북,2020-04-23,0.0,48.6,9.1,3.0
전북,2020-04-24,0.0,40.5,10.7,3.1
전북,2020-04-25,0.0,49.5,14.7,3.8
전북,2020-04-26,0.0,46.0,13.1,2.0
전북,2020-04-27,0.0,49.6,11.9,2.2
전북,2020-04-28,0.0,56.9,12.8,1.9
전북,2020-04-29,0.0,42.6,15.1,1.8
전북,2020-04-30,0.0,51.3,18.9,2.1
전북,2020-05-01,0.0,61.4,23.0,2.1
전북,2020-05-02,18.6,64.6,21.5,1.3
전북,2020-05-03,3.6,79.5,19.6,1.5
전북,2020-05-04,0.0,79.4,17.9,1.5
전북,2020-05-05,2.2,87.5,14.7,1.1
전북,2020-05-06,0.0,61.3,20.5,1.4
전북,2020-05-07,0.0,38.8,20.7,1.7
전북,2020-05-08,25.3,52.6,18.6,2.1
전북,2020-05-09,2.0,84.9,17.4,3.1
전북,2020-05-10,0.0,89.1,14.3,1.7
전북,2020-05-11,0.0,66.3,17.8,1.4
전북,2020-05-12,0.0,66.0,16.0,3.1
전북,2020-05-13,0.0,50.9,16.1,1.8
전북,2020-05-14,10.3,34.1,21.5,1.6
전북,2020-05-15,1.1,82.4,18.1,2.3
전북,2020-05-16,0.0,88.8,17.0,1.2
전북,2020-05-17,0.0,76.6,20.1,1.3
전북,2020-05-18,8.1,77.9,19.4,2.2
전북,2020-05-19,4.2,81.8,13.9,2.8
전북,2020-05-20,0.0,67.8,15.4,1.6
전북,2020-05-21,0.0,69.1,17.8,1.4
전북,2020-05-22,0.0,66.0,19.7,1.6
전북,2020-05-23,0.0,64.1,20.6,1.5
전북,2020-05-24,2.8,83.8,18.3,1.7
전북,2020-05-25,0.0,81.6,16.5,1.1
전북,2020-05-26,0.8,77.4,17.9,1.5
전북,2020-05-27,0.0,70.4,18.4,2.0
전북,2020-05-28,0.0,69.4,18.3,1.8
전북,2020-05-29,0.0,64.0,21.1,1.5
전북,2020-05-30,0.0,55.5,22.8,1.1
전북,2020-05-31,1.1,61.8,20.9,1.5
전북,2020-06-01,0.0,73.9,19.5,2.2
전북,2020-06-02,0.0,57.4,20.0,1.1
전북,2020-06-03,0.0,72.1,23.3,1.2
전북,2020-06-04,0.0,72.8,24.5,1.6
전북,2020-06-05,0.0,75.8,24.0,1.3
전북,2020-06-06,0.0,78.8,23.2,1.4
전북,2020-06-07,0.0,71.0,23.3,1.4
전북,2020-06-08,0.0,61.1,25.7,1.3
전북,2020-06-09,0.0,51.0,27.3,1.5
전북,2020-06-10,28.8,67.6,26.0,1.7
전북,2020-06-11,0.0,79.8,25.1,1.3
전북,2020-06-12,10.4,85.1,23.8,1.1
전북,2020-06-13,101.6,86.0,24.5,1.0
전북,2020-06-14,0.4,85.3,22.9,2.0
전북,2020-06-15,0.0,71.1,22.4,1.4
전북,2020-06-16,0.0,69.5,22.8,1.5
전북,2020-06-17,5.0,73.5,22.3,1.3
전북,2020-06-18,2.9,86.4,19.8,0.9
전북,2020-06-19,0.0,71.4,22.9,1.4
전북,2020-06-20,0.0,75.0,22.9,1.3
전북,2020-06-21,0.0,70.3,24.5,1.2
전북,2020-06-22,0.0,72.8,25.4,1.3
전북,2020-06-23,0.4,64.8,26.0,1.4
전북,2020-06-24,2.1,72.4,23.7,2.5
전북,2020-06-25,0.6,83.4,22.3,2.1
전북,2020-06-26,0.0,77.3,22.8,1.8
전북,2020-06-27,0.0,72.6,24.8,1.0
전북,2020-06-28,0.0,77.6,23.5,1.4
전북,2020-06-29,29.2,85.1,22.0,1.6
전북,2020-06-30,5.8,90.9,20.2,3.5
전북,2020-07-01,0.0,75.4,21.1,1.5
전북,2020-07-02,4.0,78.4,23.0,1.2
전북,2020-07-03,4.1,83.0,21.2,0.9
전북,2020-07-04,4.5,91.1,19.9,0.6
전북,2020-07-05,0.0,80.8,22.9,0.8
전북,2020-07-06,55.0,85.3,23.1,0.9
전북,2020-07-07,0.0,84.0,23.9,1.1
전북,2020-07-08,0.0,79.4,24.1,1.4
전북,2020-07-09,19.9,72.0,26.2,1.2
전북,2020-07-10,0.0,79.5,25.7,1.7
전북,2020-07-11,0.0,79.3,25.1,1.4
전북,2020-07-12,153.9,89.3,22.3,1.5
전북,2020-07-13,11.4,90.3,21.2,2.1
전북,2020-07-14,11.9,92.6,20.3,1.2
전북,2020-07-15,5.8,92.3,20.6,0.7
전북,2020-07-16,0.0,78.4,23.5,1.4
전북,2020-07-17,0.0,75.1,24.1,1.3
전북,2020-07-18,0.4,73.3,24.4,1.3
전북,2020-07-19,49.8,71.8,27.1,2.6
전북,2020-07-20,0.7,87.4,24.3,2.4
전북,2020-07-21,21.6,77.0,24.9,1.0
전북,2020-07-22,16.8,93.3,22.1,0.9
전북,2020-07-23,52.7,92.5,22.4,1.8
전북,2020-07-24,16.2,92.5,21.7,1.7
전북,2020-07-25,0.2,86.0,23.2,1.5
전북,2020-07-26,0.3,83.4,23.6,1.1
전북,2020-07-27,4.3,85.3,23.9,0.9
전북,2020-07-28,51.4,90.5,25.1,0.7
전북,2020-07-29,77.6,92.4,24.9,1.3
전북,2020-07-30,79.9,90.3,25.7,1.2
전북,2020-07-31,2.2,88.6,26.3,1.0
전북,2020-08-01,6.4,84.6,26.3,1.3
전북,2020-08-02,0.0,75.8,28.0,1.6
전북,2020-08-03,0.0,73.5,28.4,2.0
전북,2020-08-04,0.0,72.5,29.1,1.8
전북,2020-08-05,18.0,79.0,27.9,2.0
전북,2020-08-06,25.6,88.1,26.1,3.1
전북,2020-08-07,173.0,96.5,23.8,1.0
전북,2020-08-08,126.4,95.8,24.2,1.1
전북,2020-08-09,0.4,79.4,27.4,2.0
전북,2020-08-10,48.2,88.4,26.5,1.1
전북,2020-08-11,14.5,89.8,26.7,1.3
전북,2020-08-12,0.0,82.3,28.2,1.4
전북,2020-08-13,0.0,75.3,29.1,1.6
전북,2020-08-14,0.0,75.5,29.1,1.9
전북,2020-08-15,0.0,74.1,29.0,1.7
전북,2020-08-16,0.0,74.6,28.7,1.5
전북,2020-08-17,0.0,76.1,28.3,1.0
전북,2020-08-18,0.0,73.1,28.5,1.1
전북,2020-08-19,0.0,72.8,27.9,1.2
전북,2020-08-20,0.0,74.3,27.8,1.3
전북,2020-08-21,0.0,74.0,28.0,1.0
전북,2020-08-22,0.9,83.6,26.5,0.9
전북,2020-08-23,0.0,72.3,27.6,1.1
전북,2020-08-24,0.0,71.6,28.6,1.2
전북,2020-08-25,0.0,66.4,30.0,1.5
전북,2020-08-26,10.9,72.4,28.7,2.4
전북,2020-08-27,0.1,71.0,29.6,2.5
전북,2020-08-28,6.3,81.5,27.9,1.6
전북,2020-08-29,23.9,84.9,27.0,1.4
전북,2020-08-30,0.0,82.3,27.6,1.3
전북,2020-08-31,16.2,85.3,26.9,1.0
전북,2020-09-01,2.2,76.9,27.3,1.2
전북,2020-09-02,65.7,90.4,24.9,2.4
전북,2020-09-03,0.0,81.5,23.2,4.5
전북,2020-09-04,0.0,69.5,24.1,1.7
전북,2020-09-05,0.3,78.0,22.7,1.0
전북,2020-09-06,28.9,86.5,20.8,1.7
전북,2020-09-07,20.6,91.4,19.5,4.9
전북,2020-09-08,7.1,78.6,23.8,2.4
전북,2020-09-09,2.4,79.6,22.2,1.7
전북,2020-09-10,0.0,76.5,23.3,1.1
전북,2020-09-11,4.3,85.0,21.2,1.1
전북,2020-09-12,0.8,82.3,20.7,1.9
전북,2020-09-13,0.0,81.9,21.3,1.1
전북,2020-09-14,0.0,75.0,22.0,1.4
전북,2020-09-15,2.7,73.9,23.0,1.2
전북,2020-09-16,0.2,86.3,22.2,1.1
전북,2020-09-17,0.0,82.0,21.9,1.0
전북,2020-09-18,0.0,74.4,20.5,1.7
전북,2020-09-19,0.0,76.8,20.0,2.2
전북,2020-09-20,0.0,70.9,19.8,1.5
전북,2020-09-21,0.0,64.5,18.6,1.4
전북,2020-09-22,0.0,64.3,19.2,1.2
전북,2020-09-23,0.0,66.1,19.5,1.4
전북,2020-09-24,0.0,66.3,21.1,1.1
전북,2020-09-25,0.0,71.8,20.3,1.4
전북,2020-09-26,0.0,67.9,20.1,1.2
전북,2020-09-27,0.0,64.6,19.9,1.4
전북,2020-09-28,0.0,64.8,19.6,1.3
전북,2020-09-29,0.0,71.5,18.4,1.6
전북,2020-09-30,0.0,75.9,19.1,1.3
전북,2020-10-01,0.0,73.8,19.9,1.2
전북,2020-10-02,1.9,71.3,20.6,1.5
전북,2020-10-03,1.0,81.6,20.0,1.2
전북,2020-10-04,0.0,78.9,18.0,1.6
전북,2020-10-05,0.0,60.5,14.6,1.6
전북,2020-10-06,0.0,60.8,14.9,1.3
전북,2020-10-07,0.0,56.4,16.8,1.0
전북,2020-10-08,0.0,58.4,17.1,1.8
전북,2020-10-09,0.0,58.1,17.3,1.5
전북,2020-10-10,0.0,62.4,17.9,1.2
전북,2020-10-11,0.0,70.4,18.2,1.2
전북,2020-10-12,0.0,74.0,17.2,1.4
전북,2020-10-13,0.0,61.9,13.7,1.3
전북,2020-10-14,0.0,65.6,13.6,0.9
전북,2020-10-15,0.0,52.1,12.9,1.1
전북,2020-10-16,0.0,65.1,12.4,0.6
전북,2020-10-17,0.0,73.6,13.5,1.2
전북,2020-10-18,0.0,66.6,13.6,1.2
전북,2020-10-19,0.0,63.6,14.3,1.2
전북,2020-10-20,0.0,60.6,14.8,1.2
전북,2020-10-21,1.3,72.8,14.5,1.2
전북,2020-10-22,0.0,73.8,13.4,1.7
전북,2020-10-23,0.0,57.0,10.7,1.9
전북,2020-10-24,0.0,56.4,10.4,1.6
전북,2020-10-25,0.0,66.5,12.4,1.6
전북,2020-10-26,0.0,71.0,12.7,1.5
전북,2020-10-27,0.0,73.8,13.7,1.2
전북,2020-10-28,0.0,67.0,14.3,1.3
전북,2020-10-29,0.0,54.6,11.2,1.3
전북,2020-10-30,0.0,58.3,11.8,1.3
전북,2020-10-31,3.1,55.5,14.1,1.5
전북,2020-11-01,7.3,84.9,12.4,1.4
전북,2020-11-02,0.9,65.6,12.5,1.4
전북,2020-11-03,0.0,56.0,7.5,2.5
전북,2020-11-04,0.0,52.0,6.3,1.6
전북,2020-11-05,0.0,52.9,9.5,1.0
전북,2020-11-06,0.0,62.6,13.5,1.0
전북,2020-11-07,0.0,73.5,13.7,1.8
전북,2020-11-08,0.0,60.6,9.6,2.6
전북,2020-11-09,0.0,49.5,7.5,1.3
전북,2020-11-10,0.0,49.0,9.2,1.8
전북,2020-11-11,0.0,54.5,9.5,1.5
전북,2020-11-12,0.0,52.5,10.8,1.5
전북,2020-11-13,0.0,67.9,10.8,1.4
전북,2020-11-14,0.0,63.3,12.1,1.1
전북,2020-11-15,0.0,63.9,12.8,1.4
전북,2020-11-16,0.0,66.3,12.8,1.0
전북,2020-11-17,6.7,76.4,15.8,1.4
전북,2020-11-18,3.9,75.3,20.2,2.7
전북,2020-11-19,33.1,85.1,16.4,3.1
전북,2020-11-20,0.0,74.1,7.5,2.8
전북,2020-11-21,3.5,69.1,7.9,1.1
전북,2020-11-22,0.0,82.3,8.1,1.5
전북,2020-11-23,0.0,60.6,4.8,2.1
전북,2020-11-24,0.0,48.0,5.7,1.2
전북,2020-11-25,0.0,59.8,6.2,1.3
전북,2020-11-26,0.0,62.6,7.7,1.1
전북,2020-11-27,0.0,62.8,6.3,1.8
전북,2020-11-28,0.0,51.8,3.7,2.0
전북,2020-11-29,0.0,64.9,3.4,1.2
전북,2020-11-30,0.0,57.5,3.7,1.7
전북,2020-12-01,0.0,48.6,2.7,1.4
전북,2020-12-02,0.0,44.8,3.9,1.3
전북,2020-12-03,0.0,59.1,2.4,1.6
전북,2020-12-04,0.0,61.4,1.3,1.3
전북,2020-12-05,0.0,62.9,3.8,1.2
전북,2020-12-06,0.0,69.4,4.2,1.3
전북,2020-12-07,0.0,67.5,4.7,1.7
전북,2020-12-08,0.0,61.9,2.1,1.2
전북,2020-12-09,0.0,52.4,2.5,0.9
전북,2020-12-10,0.0,57.0,5.9,0.7
전북,2020-12-11,0.0,72.8,6.6,1.0
전북,2020-12-12,0.0,49.1,5.1,1.8
전북,2020-12-13,2.1,58.9,3.1,2.7
전북,2020-12-14,0.0,47.9,-3.4,3.4
전북,2020-12-15,0.0,50.5,-4.4,2.0
전북,2020-12-16,0.0,58.1,-4.0,1.7
전북,2020-12-17,0.0,61.3,-2.4,1.1
전북,2020-12-18,0.2,62.0,0.9,1.7
전북,2020-12-19,0.0,41.1,-2.7,1.8
전북,2020-12-20,0.0,50.1,-0.9,1.1
전북,2020-12-21,0.0,64.5,1.7,1.0
전북,2020-12-22,0.0,74.1,2.9,1.3
전북,2020-12-23,0.0,67.3,5.4,1.5
전북,2020-12-24,0.1,62.3,4.7,2.4
전북,2020-12-25,0.0,64.1,1.5,1.5
전북,2020-12-26,0.0,61.6,3.4,1.5
전북,2020-12-27,2.1,76.3,5.1,1.3
전북,2020-12-28,0.0,74.6,6.2,1.2
전북,2020-12-29,3.9,90.4,1.9,2.1
전북,2020-12-30,0.0,67.0,-6.5,3.7
전북,2021-01-01,0.0,70.8,-1.6,1.6
전북,2021-01-02,0.0,57.8,-1.3,2.0
전북,2021-01-03,0.0,56.0,-2.1,1.0
전북,2021-01-04,0.0,64.0,-0.2,0.9
전북,2021-01-05,0.0,61.9,-1.4,2.4
전북,2021-01-06,6.4,60.9,-3.7,1.4
전북,2021-01-07,0.0,62.3,-10.5,3.2
전북,2021-01-08,0.0,60.5,-12.4,1.1
전북,2021-01-09,0.0,59.3,-10.0,1.2
전북,2021-01-10,0.0,64.5,-6.2,0.9
전북,2021-01-11,0.5,67.3,-4.0,0.6
전북,2021-01-12,0.0,70.4,-0.6,1.3
전북,2021-01-13,0.0,64.3,5.8,2.1
전북,2021-01-14,0.0,67.1,5.5,0.9
전북,2021-01-15,0.0,75.3,7.9,2.5
전북,2021-01-16,0.0,63.8,-1.5,3.0
전북,2021-01-17,3.1,57.6,-2.6,1.7
전북,2021-01-18,0.9,74.9,-0.4,2.6
전북,2021-01-19,0.0,51.4,-3.8,1.3
전북,2021-01-20,0.0,47.1,2.0,1.2
전북,2021-01-21,10.0,75.8,8.1,1.1
전북,2021-01-22,0.0,93.6,8.4,0.5
전북,2021-01-23,0.0,77.9,9.8,0.9
전북,2021-01-24,0.0,62.4,8.9,0.9
전북,2021-01-25,0.9,64.4,8.1,1.2
전북,2021-01-26,4.5,85.6,5.6,1.2
전북,2021-01-27,0.0,52.1,3.8,2.5
전북,2021-01-28,2.2,65.8,-0.5,3.2
전북,2021-01-29,0.0,56.4,-4.5,2.4
전북,2021-01-30,0.0,68.9,2.1,2.4
전북,2021-01-31,2.4,63.4,6.5,1.9
전북,2021-02-01,0.0,82.9,8.3,2.3
전북,2021-02-02,0.1,46.9,-1.9,2.7
전북,2021-02-03,2.0,49.6,-0.7,1.2
전북,2021-02-04,0.0,55.9,-0.1,1.6
전북,2021-02-05,0.0,50.6,2.2,1.2
전북,2021-02-06,0.0,66.0,5.5,1.3
전북,2021-02-07,0.0,75.1,5.5,1.7
전북,2021-02-08,0.0,50.8,-1.1,2.6
전북,2021-02-09,0.0,49.6,0.0,1.1
전북,2021-02-10,0.0,65.9,2.6,1.4
전북,2021-02-11,0.0,67.4,5.7,1.1
전북,2021-02-12,0.0,54.0,7.6,1.1
전북,2021-02-13,0.4,48.4,8.3,1.0
전북,2021-02-14,0.7,57.1,10.2,0.9
전북,2021-02-15,0.0,70.3,2.6,4.1
전북,2021-02-16,2.1,58.4,-1.2,2.8
전북,2021-02-17,0.4,68.5,-5.9,3.3
전북,2021-02-18,0.0,59.5,-3.8,2.5
전북,2021-02-19,0.0,60.4,3.5,2.1
전북,2021-02-20,0.0,66.4,10.3,2.2
전북,2021-02-21,0.0,44.6,15.9,3.2
전북,2021-02-22,0.0,62.1,10.0,2.4
전북,2021-02-23,0.0,42.0,2.1,1.7
전북,2021-02-24,0.0,43.0,4.0,0.8
전북,2021-02-25,4.3,68.4,4.6,1.0
전북,2021-02-26,0.0,52.3,9.9,1.7
전북,2021-02-27,0.0,42.3,9.5,1.9
전북,2021-02-28,2.5,71.1,7.2,0.8
전북,2021-03-01,41.5,86.8,11.2,2.5
전북,2021-03-02,0.0,76.9,3.6,2.3
전북,2021-03-03,0.0,60.5,4.9,1.3
전북,2021-03-04,7.5,73.5,7.2,1.4
전북,2021-03-05,0.0,79.9,8.5,1.1
전북,2021-03-06,0.0,84.0,7.3,1.1
전북,2021-03-07,0.0,69.6,8.0,1.6
전북,2021-03-08,0.0,69.1,7.4,1.4
전북,2021-03-09,0.0,64.5,7.0,1.4
전북,2021-03-10,0.0,58.0,8.7,1.3
전북,2021-03-11,12.7,55.5,11.0,1.2
전북,2021-03-12,1.3,83.4,8.8,2.0
전북,2021-03-13,0.0,76.1,8.4,1.6
전북,2021-03-14,0.0,75.1,8.4,1.5
전북,2021-03-15,5.4,62.0,12.0,1.4
전북,2021-03-16,0.0,65.4,9.7,2.3
전북,2021-03-17,0.0,61.4,7.6,1.3
전북,2021-03-18,0.0,59.3,10.8,1.6
전북,2021-03-19,4.1,57.4,13.1,1.4
전북,2021-03-20,1.0,88.8,8.9,1.4
전북,2021-03-21,0.0,68.4,6.1,3.7
전북,2021-03-22,0.0,57.3,6.6,2.9
전북,2021-03-23,0.0,56.3,9.6,2.3
전북,2021-03-24,0.0,52.8,11.5,1.8
전북,2021-03-25,0.0,67.0,11.3,1.5
전북,2021-03-26,0.0,64.1,12.6,1.1
전북,2021-03-27,21.0,72.5,14.5,1.9
전북,2021-03-28,0.2,89.6,10.6,2.2
전북,2021-03-29,0.0,65.3,11.6,2.0
전북,2021-03-30,0.0,49.5,12.3,1.5
전북,2021-03-31,0.0,43.9,14.2,1.4
전북,2021-04-01,0.0,33.5,16.8,2.6
전북,2021-04-02,0.0,39.5,19.6,1.8
전북,2021-04-03,16.0,80.5,16.6,1.9
전북,2021-04-04,1.2,87.4,11.4,1.6
전북,2021-04-05,0.0,57.3,11.6,1.7
전북,2021-04-06,0.0,55.0,12.0,1.8
전북,2021-04-07,0.0,56.0,12.7,1.8
전북,2021-04-08,0.0,53.8,11.9,1.9
전북,2021-04-09,0.0,48.1,12.6,1.7
전북,2021-04-10,0.0,55.1,13.3,1.7
전북,2021-04-11,0.0,49.9,15.6,1.4
전북,2021-04-12,16.3,67.9,13.9,1.9
전북,2021-04-13,0.0,77.9,9.3,3.6
전북,2021-04-14,0.0,53.5,8.3,2.0
전북,2021-04-15,0.1,48.6,10.8,1.4
전북,2021-04-16,0.0,69.8,12.0,1.6
전북,2021-04-17,0.0,66.1,10.0,2.9
전북,2021-04-18,0.0,60.6,10.4,2.8
전북,2021-04-19,0.0,54.0,12.1,1.9
전북,2021-04-20,0.0,49.9,14.5,1.5
전북,2021-04-21,0.0,43.9,18.5,1.3
전북,2021-04-22,0.0,34.9,21.0,1.6
전북,2021-04-23,0.0,30.0,21.4,2.6
전북,2021-04-24,0.0,36.4,19.0,1.5
전북,2021-04-25,0.0,54.4,17.7,1.6
전북,2021-04-26,0.0,48.8,16.7,1.3
전북,2021-04-27,0.1,50.9,16.6,1.2
전북,2021-04-28,0.0,56.9,16.9,1.3
전북,2021-04-29,1.2,52.3,16.6,2.2
전북,2021-04-30,3.5,68.5,12.9,3.1
전북,2021-05-01,1.5,78.6,10.3,2.9
전북,2021-05-02,0.0,71.1,11.6,2.0
전북,2021-05-03,0.0,61.1,14.4,1.4
전북,2021-05-04,8.1,74.5,17.6,2.8
전북,2021-05-05,0.0,59.6,14.0,3.0
전북,2021-05-06,0.0,42.4,16.7,1.7
전북,2021-05-07,0.2,51.0,15.4,2.8
전북,2021-05-08,0.0,57.8,16.1,2.9
전북,2021-05-09,0.5,50.9,16.2,1.9
전북,2021-05-10,43.6,75.4,13.6,1.6
전북,2021-05-11,21.9,78.0,16.9,1.4
전북,2021-05-12,0.0,53.1,21.6,1.4
전북,2021-05-13,0.0,64.5,21.6,1.2
전북,2021-05-14,5.5,68.3,22.3,1.1
전북,2021-05-15,20.1,80.1,22.9,1.4
전북,2021-05-16,17.3,93.4,21.1,1.7
전북,2021-05-17,2.9,92.1,15.6,1.6
전북,2021-05-18,0.0,78.0,17.9,1.3
전북,2021-05-19,0.3,61.6,20.6,1.2
전북,2021-05-20,6.7,81.1,17.3,1.5
전북,2021-05-21,0.1,84.5,15.3,3.0
전북,2021-05-22,0.0,69.4,18.6,1.6
전북,2021-05-23,0.0,64.8,20.8,1.2
전북,2021-05-24,2.0,65.3,18.8,2.1
전북,2021-05-25,0.0,65.8,16.0,2.5
전북,2021-05-26,0.3,53.1,18.9,1.7
전북,2021-05-27,0.3,80.3,16.5,2.0
전북,2021-05-28,34.6,73.5,17.7,3.0
전북,2021-05-29,0.0,64.4,18.6,1.8
전북,2021-05-30,12.8,58.8,21.7,1.3
전북,2021-05-31,0.0,60.0,21.2,1.7
전북,2021-06-01,0.0,54.0,22.8,1.4
전북,2021-06-02,2.4,54.1,24.4,1.4
전북,2021-06-03,24.9,87.0,19.1,1.2
전북,2021-06-04,0.0,68.4,18.7,1.7
전북,2021-06-05,0.0,68.8,21.3,2.1
전북,2021-06-06,0.0,60.6,23.4,1.5
전북,2021-06-07,0.0,53.3,24.3,1.2
전북,2021-06-08,0.0,62.1,25.2,1.1
전북,2021-06-09,0.0,58.6,26.7,1.2
전북,2021-06-10,46.9,62.5,24.6,2.3
전북,2021-06-11,0.0,80.5,23.1,1.5
전북,2021-06-12,0.0,78.1,23.8,1.2
전북,2021-06-13,0.0,85.4,21.5,1.2
전북,2021-06-14,0.0,84.9,22.3,1.3
전북,2021-06-15,6.1,88.1,20.9,1.0
전북,2021-06-16,0.0,70.8,23.1,1.7
전북,2021-06-17,11.2,78.6,21.7,1.0
전북,2021-06-18,0.0,87.5,21.3,1.3
전북,2021-06-19,0.0,74.8,22.3,1.3
전북,2021-06-20,0.0,60.9,24.3,1.6
전북,2021-06-21,0.0,63.6,23.9,1.6
전북,2021-06-22,0.0,66.6,23.4,1.5
전북,2021-06-23,0.0,76.8,22.2,1.6
전북,2021-06-24,0.0,73.9,22.7,1.3
전북,2021-06-25,9.3,73.8,23.5,1.5
전북,2021-06-26,0.0,73.9,23.6,1.0
전북,2021-06-27,0.2,66.0,25.0,1.3
전북,2021-06-28,43.1,81.6,23.0,1.0
전북,2021-06-29,1.2,81.4,23.5,1.2
전북,2021-06-30,0.0,72.4,24.9,1.1
전북,2021-07-01,22.4,75.5,25.8,1.0
전북,2021-07-02,1.6,76.6,26.1,1.0
전북,2021-07-03,24.3,83.6,23.8,1.6
전북,2021-07-04,0.0,84.4,23.4,2.5
전북,2021-07-05,92.2,88.3,22.2,0.9
전북,2021-07-06,55.4,94.6,23.2,0.7
전북,2021-07-07,36.0,91.1,25.3,1.0
전북,2021-07-08,0.3,87.4,24.8,1.2
전북,2021-07-09,0.0,79.5,26.0,1.1
전북,2021-07-10,1.2,77.5,26.2,1.4
전북,2021-07-11,0.7,80.3,26.9,1.5
전북,2021-07-12,0.0,75.9,28.6,1.1
전북,2021-07-13,0.0,67.1,29.2,2.2
전북,2021-07-14,0.0,71.0,29.0,1.7
전북,2021-07-15,0.0,68.9,29.0,1.3
전북,2021-07-16,0.1,74.9,27.2,1.4
전북,2021-07-17,0.0,76.9,26.3,1.4
전북,2021-07-18,10.2,82.5,25.7,1.2
전북,2021-07-19,0.0,76.9,26.6,1.3
전북,2021-07-20,0.0,76.4,27.4,1.0
전북,2021-07-21,0.0,65.6,28.9,1.3
전북,2021-07-22,0.0,61.8,29.0,1.6
전북,2021-07-23,0.0,62.9,29.2,1.2
전북,2021-07-24,0.0,61.9,29.9,1.3
전북,2021-07-25,0.0,57.5,29.6,1.6
전북,2021-07-26,0.0,58.1,29.4,1.3
전북,2021-07-27,0.0,63.8,29.3,1.2
전북,2021-07-28,5.7,70.0,29.0,1.2
전북,2021-07-29,0.0,71.6,28.8,1.2
전북,2021-07-30,5.0,69.6,29.2,1.5
전북,2021-07-31,0.0,72.1,28.9,1.3
전북,2021-08-01,47.2,82.3,27.0,1.2
전북,2021-08-02,39.3,88.5,25.9,1.0
전북,2021-08-03,4.8,80.9,27.5,1.2
전북,2021-08-04,2.6,73.5,28.7,1.4
전북,2021-08-05,0.0,73.5,28.6,1.3
전북,2021-08-06,1.0,74.5,28.1,1.5
전북,2021-08-07,0.0,73.5,27.6,1.3
전북,2021-08-08,0.0,81.0,26.6,1.1
전북,2021-08-09,0.0,69.5,27.5,1.8
전북,2021-08-10,4.5,73.0,27.4,1.5
전북,2021-08-11,0.0,66.4,27.9,1.4
전북,2021-08-12,1.5,79.6,25.8,1.2
전북,2021-08-13,1.1,76.9,26.1,1.0
전북,2021-08-14,1.4,76.6,25.3,1.1
전북,2021-08-15,0.0,67.0,26.5,1.0
전북,2021-08-16,0.0,62.3,26.6,1.6
전북,2021-08-17,0.0,64.8,25.9,1.7
전북,2021-08-18,16.0,75.3,24.3,1.1
전북,2021-08-19,41.4,76.4,24.0,1.2
전북,2021-08-20,2.7,66.0,26.3,1.8
전북,2021-08-21,52.7,86.3,24.5,2.2
전북,2021-08-22,31.7,78.3,25.7,1.6
전북,2021-08-23,83.0,93.0,23.5,1.4
전북,2021-08-24,26.6,87.5,25.3,2.8
전북,2021-08-25,4.6,87.9,24.8,1.2
전북,2021-08-26,14.0,78.1,26.3,1.1
전북,2021-08-27,43.3,94.3,21.7,1.3
전북,2021-08-28,33.9,81.8,23.6,1.2
전북,2021-08-29,1.1,87.5,22.7,1.2
전북,2021-08-30,0.0,82.6,24.1,0.9
전북,2021-08-31,29.2,79.0,26.2,1.0
전북,2021-09-01,0.0,83.8,24.3,1.7
전북,2021-09-02,0.2,81.5,23.1,1.0
전북,2021-09-03,0.0,75.8,23.6,1.2
전북,2021-09-04,0.0,72.1,23.8,1.2
전북,2021-09-05,4.0,83.0,21.5,1.1
전북,2021-09-06,12.3,86.5,20.9,1.3
전북,2021-09-07,2.9,83.4,22.3,2.0
전북,2021-09-08,0.0,79.4,22.4,1.5
전북,2021-09-09,0.0,75.6,23.3,1.0
전북,2021-09-10,0.0,77.9,23.6,1.0
전북,2021-09-11,0.0,74.9,24.7,1.1
전북,2021-09-12,0.0,77.8,24.7,1.1
전북,2021-09-13,0.0,66.8,24.3,1.5
전북,2021-09-14,0.0,67.1,23.8,2.2
